No.	Mols	MW	AMW	Sv	Mv	Sp	Mp	Se	Me	nAt	nSk	nBt	nBo	nBm	nDblBo	nTrpBo	nArBo	SCBO	nH	nC	nN	nO	nP	nS	nF	nCl	nBr	nI	nB	HPerc	CPerc	NPerc	OPerc	XPerc	nHet	nX
6193	n1cccc(c1)C(N)=S	11.49	0.766	10.27	0.685	11.17	0.745	15.04	1.003	15	9	15	9	7	1	0	6	13	6	6	2	0	0	1	0	0	0	0	0	40	40	13.333	0	0	3	0
6194	O=N2c1ccccc1C(CC2)Cl	15.25	0.693	14.2	0.645	15.11	0.687	22.16	1.007	22	12	23	13	7	1	0	6	17	10	9	1	1	0	0	0	1	0	0	0	45.455	40.909	4.545	4.545	4.545	3	1
6195	O=C(Nc1ccccc1)c2cc(ccc2(O))Cl	20.58	0.762	18.71	0.693	19.56	0.724	27.49	1.018	27	17	28	18	13	1	0	12	25	10	13	1	2	0	0	0	1	0	0	0	37.037	48.148	3.704	7.407	3.704	4	1
6196	N=1C(=NC(N(C=1N)c2ccc(cc2)CCCC)(C)C)N	22.69	0.528	25.35	0.59	26.84	0.624	42.42	0.987	43	20	44	21	8	2	0	6	26	23	15	5	0	0	0	0	0	0	0	0	53.488	34.884	11.628	0	0	5	0
6197	O=C(OC(C)C)C(=C)C	10.62	0.506	11.62	0.553	12.46	0.593	20.94	0.997	21	9	20	8	2	2	0	0	10	12	7	0	2	0	0	0	0	0	0	0	57.143	33.333	0	9.524	0	2	0
6198	[N-]=[N+]=Nc1nc(nc(n1)SC)NC(C)C	18.74	0.721	16.22	0.624	17.17	0.66	26.54	1.021	26	15	26	15	8	2	0	6	20	11	7	7	0	0	1	0	0	0	0	0	42.308	26.923	26.923	0	0	8	0
6199	O=C(Nc1ccccc1)CN2CCCCC2	18.11	0.533	20.29	0.597	21.53	0.633	33.57	0.987	34	16	35	17	7	1	0	6	21	18	13	2	1	0	0	0	0	0	0	0	52.941	38.235	5.882	2.941	0	3	0
6200	OC2CC1C(O)(C)C4CCC3C(O)C4(CC(O)C1(O)C2(C)(C))(CC3(O)(C))	30.7	0.512	33.26	0.554	35.62	0.594	59.94	0.999	60	26	63	29	0	0	0	0	29	34	20	0	6	0	0	0	0	0	0	0	56.667	33.333	0	10	0	6	0
6201	O=C(O)c1nc(ccc1)Cl	13.1	0.936	9.91	0.708	10.28	0.734	14.85	1.061	14	10	14	10	7	1	0	6	14	4	6	1	2	0	0	0	1	0	0	0	28.571	42.857	7.143	14.286	7.143	4	1
6202	O=C(O)C(C(=O)NC2C(=O)N1C(C(=O)O)C(C)(C)SC12)c3ccccc3	31.43	0.714	27.93	0.635	29.43	0.669	45.3	1.03	44	26	46	28	10	4	0	6	35	18	17	2	6	0	1	0	0	0	0	0	40.909	38.636	4.545	13.636	0	9	0
6203	O=C1Nc3ccc(cc3(C(=NC1C)c2ccccc2))Cl	23.66	0.717	22.79	0.691	23.87	0.723	33.14	1.004	33	20	35	22	14	2	0	12	30	13	16	2	1	0	0	0	1	0	0	0	39.394	48.485	6.061	3.03	3.03	4	1
6204	OCC2OC(Oc1ccc(cc1)Cl)C(O)C(O)C2(O)	24.13	0.71	20.56	0.605	21.64	0.636	35.35	1.04	34	19	35	20	6	0	0	6	23	15	12	0	6	0	0	0	1	0	0	0	44.118	35.294	0	17.647	2.941	7	1
6205	O=C(O)C3N2C(=O)C(NC(=O)C(O)c1ccccc1)C2SC3(C)(C)	29.1	0.693	26.42	0.629	27.98	0.666	42.97	1.023	42	24	44	26	9	3	0	6	32	18	16	2	5	0	1	0	0	0	0	0	42.857	38.095	4.762	11.905	0	8	0
6206	O1c2ccc(cc2(OC1))CC(N)C	14.87	0.572	15.61	0.6	16.46	0.633	26.04	1.002	26	13	27	14	6	0	0	6	17	13	10	1	2	0	0	0	0	0	0	0	50	38.462	3.846	7.692	0	3	0
6207	O=C1OC(c2ccccc12)(CC)CC	15.78	0.564	17.22	0.615	18.22	0.651	27.82	0.994	28	14	29	15	7	1	0	6	19	14	12	0	2	0	0	0	0	0	0	0	50	42.857	0	7.143	0	2	0
6208	n1cc(nc(c1)Cl)Cl	12.4	1.24	7.98	0.798	8.48	0.848	10.74	1.074	10	8	10	8	6	0	0	6	11	2	4	2	0	0	0	0	2	0	0	0	20	40	20	0	20	4	2
6209	n1cc(nc(OC)c1)OC	11.64	0.647	10.8	0.6	11.18	0.621	18.5	1.028	18	10	18	10	6	0	0	6	13	8	6	2	2	0	0	0	0	0	0	0	44.444	33.333	11.111	11.111	0	4	0
6210	n1c3ccccc3(ccc1N2CCNCC2)	17.71	0.571	19.57	0.631	20.56	0.663	30.58	0.986	31	16	33	18	11	0	0	11	23.5	15	13	3	0	0	0	0	0	0	0	0	48.387	41.935	9.677	0	0	3	0
6211	O=C(O)C3N2C(=O)C(NC(=O)C(Oc1ccccc1)(C)C)C2SC3(C)(C)	31.42	0.655	29.62	0.617	31.5	0.656	48.73	1.015	48	26	50	28	9	3	0	6	34	22	18	2	5	0	1	0	0	0	0	0	45.833	37.5	4.167	10.417	0	8	0
6212	OCc2cccc1ccccc12	13.13	0.597	14.51	0.66	15.25	0.693	21.73	0.988	22	12	23	13	11	0	0	11	18.5	10	11	0	1	0	0	0	0	0	0	0	45.455	50	0	4.545	0	1	0
6213	n1ccccc1Oc2ccccc2	14.22	0.646	14.9	0.677	15.49	0.704	21.95	0.998	22	13	23	14	12	0	0	12	20	9	11	1	1	0	0	0	0	0	0	0	40.909	50	4.545	4.545	0	2	0
6214	O=C(OCC)c2cc(c(cc2(NCc1occc1))Cl)S(=O)(=O)N	29.81	0.784	24.52	0.645	26.08	0.686	39.42	1.037	38	23	39	24	14	3	0	11	32.5	15	14	2	5	0	1	0	1	0	0	0	39.474	36.842	5.263	13.158	2.632	9	1
6215	N(c1ccc(cc1C)C)=C2NCCN2	15.71	0.542	17.57	0.606	18.56	0.64	28.58	0.986	29	14	30	15	7	1	0	6	19	15	11	3	0	0	0	0	0	0	0	0	51.724	37.931	10.345	0	0	3	0
6216	O=P(O)(Oc1ccc(cc1)Cl)Oc2ccc(cc2)Cl	26.52	0.947	19.92	0.711	21.76	0.777	29.24	1.044	28	19	29	20	13	1	0	12	27	9	12	0	4	1	0	0	2	0	0	0	32.143	42.857	0	14.286	7.143	7	2
6217	O=C(OC2C1C=CC2(C=C1))c3ccccc3	17.62	0.629	18.62	0.665	19.46	0.695	27.94	0.998	28	16	30	18	9	3	0	6	24	12	14	0	2	0	0	0	0	0	0	0	42.857	50	0	7.143	0	2	0
6218	O=P(Oc1ccc(c(c1)C)SC)(OCC)OCC	24.09	0.651	22.01	0.595	24.73	0.668	37.18	1.005	37	18	37	18	7	1	0	6	22	19	12	0	4	1	1	0	0	0	0	0	51.351	32.432	0	10.811	0	6	0
6219	Oc1ccccc1(OC(C)C)	12.62	0.549	13.62	0.592	14.46	0.629	22.94	0.997	23	11	23	11	6	0	0	6	14	12	9	0	2	0	0	0	0	0	0	0	52.174	39.13	0	8.696	0	2	0
6220	O(c1cc(c(cc1Cl)Br)Cl)P(OCC)(OCC)=S	32.75	1.092	20.78	0.693	23.83	0.794	30.98	1.033	30	18	30	18	7	1	0	6	22	12	10	0	3	1	1	0	2	1	0	0	40	33.333	0	10	10	8	3
6221	O=C(O)CCC1=NS(=O)(=O)c2ccccc2(N1)	21.13	0.783	17.51	0.649	18.49	0.685	28.12	1.041	27	17	28	18	10	4	0	6	25	10	10	2	4	0	1	0	0	0	0	0	37.037	37.037	7.407	14.815	0	7	0
6222	O=C(O)CCCC1=NS(=O)(=O)c2ccccc2(N1)	22.29	0.743	19.11	0.637	20.25	0.675	31	1.033	30	18	31	19	10	4	0	6	26	12	11	2	4	0	1	0	0	0	0	0	40	36.667	6.667	13.333	0	7	0
6223	O=C1N=C(C=CN1C2OC(CO)C(O)C2)NC(=O)c3ccccc3	27.52	0.671	25.72	0.627	26.57	0.648	42.11	1.027	41	24	43	26	10	4	0	6	33	17	16	3	5	0	0	0	0	0	0	0	41.463	39.024	7.317	12.195	0	8	0
6224	O=[N+]([O-])c1cccc(OC)c1C	13.88	0.661	12.92	0.615	13.39	0.638	21.61	1.029	21	12	21	12	7	1	0	6	16	9	8	1	3	0	0	0	0	0	0	0	42.857	38.095	4.762	14.286	0	4	0
6225	O=C1N(CCC1)CCCCCC	14.02	0.452	16.9	0.545	18.29	0.59	30.35	0.979	31	12	31	12	1	1	0	0	13	19	10	1	1	0	0	0	0	0	0	0	61.29	32.258	3.226	3.226	0	2	0
6226	O=C(Oc1cccc(c1)NC(=O)N(C)C)NC(C)(C)C	23.18	0.565	23.9	0.583	25.19	0.614	41.21	1.005	41	20	41	20	8	2	0	6	25	21	14	3	3	0	0	0	0	0	0	0	51.22	34.146	7.317	7.317	0	6	0
6227	O=C(Nc1cccc(O)c1)N(C)C	14.96	0.598	15	0.6	15.7	0.628	25.26	1.01	25	13	25	13	7	1	0	6	17	12	9	2	2	0	0	0	0	0	0	0	48	36	8	8	0	4	0
6228	O=C1NC(=O)N(C=C1(F))Cc2ccccc2	18.3	0.732	16.51	0.66	16.87	0.675	25.891	1.036	25	16	26	17	9	3	0	6	23	9	11	2	2	0	0	1	0	0	0	0	36	44	8	8	4	5	1
6229	O=C(OC)CSc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-]	22.63	0.87	16.93	0.651	17.63	0.678	27.9	1.073	26	18	26	18	9	3	0	6	24	8	9	2	6	0	1	0	0	0	0	0	30.769	34.615	7.692	23.077	0	9	0
6230	O=C3Nc1ccccc1C(c2ccccc2)C3	18.54	0.618	20.1	0.67	21.01	0.7	29.71	0.99	30	17	32	19	13	1	0	12	26	13	15	1	1	0	0	0	0	0	0	0	43.333	50	3.333	3.333	0	2	0
6231	n1cc(c(nc1N)N)Cc2cc(OC)c(OCCC)cc2Br	30.51	0.744	25.86	0.631	27.33	0.667	41.33	1.008	41	22	42	23	12	0	0	12	29	19	15	4	2	0	0	0	0	1	0	0	46.341	36.585	9.756	4.878	2.439	7	1
6232	O=C2CCC(c1ccccc1)CC2	14.45	0.535	16.71	0.619	17.77	0.658	26.49	0.981	27	13	28	14	7	1	0	6	18	14	12	0	1	0	0	0	0	0	0	0	51.852	44.444	0	3.704	0	1	0
6233	O=[N+]([O-])c1ncn(c1Cl)C	13.44	0.96	9.29	0.664	9.52	0.68	15.17	1.084	14	10	14	10	6	1	0	5	13.5	4	4	3	2	0	0	0	1	0	0	0	28.571	28.571	21.429	14.286	7.143	6	1
6234	O=[N+]([O-])c1c(ncn1C)Cl	13.44	0.96	9.29	0.664	9.52	0.68	15.17	1.084	14	10	14	10	6	1	0	5	13.5	4	4	3	2	0	0	0	1	0	0	0	28.571	28.571	21.429	14.286	7.143	6	1
6235	Oc1cc(c(c(c1Cl)Cl)Cl)Cl	19.29	1.484	11.11	0.855	12.17	0.936	14.29	1.099	13	11	13	11	6	0	0	6	14	2	6	0	1	0	0	0	4	0	0	0	15.385	46.154	0	7.692	30.769	5	4
6236	O=C(O)C4N3C(=O)C(NC(=O)c1c(noc1CO)c2ccccc2)C3SC4(C)(C)	34.68	0.722	30.92	0.644	32.43	0.676	49.4	1.029	48	29	51	32	14	3	0	11	40.5	19	19	3	6	0	1	0	0	0	0	0	39.583	39.583	6.25	12.5	0	10	0
6237	O=C(O)COc1ccc(cc1)C(C)CC	17.27	0.557	18.33	0.591	19.43	0.627	31.03	1.001	31	15	31	15	7	1	0	6	19	16	12	0	3	0	0	0	0	0	0	0	51.613	38.71	0	9.677	0	3	0
6238	O=C(O)Cc1ccc(OCC)cc1	14.95	0.598	15.13	0.605	15.91	0.636	25.27	1.011	25	13	25	13	7	1	0	6	17	12	10	0	3	0	0	0	0	0	0	0	48	40	0	12	0	3	0
6239	O=[N+]([O-])c1c(O)cccc1C	12.72	0.707	11.32	0.629	11.63	0.646	18.73	1.041	18	11	18	11	7	1	0	6	15	7	7	1	3	0	0	0	0	0	0	0	38.889	38.889	5.556	16.667	0	4	0
6240	O=C(NCCN(CC)CC)c1cc(F)cc(c1(OC))Cl	25.13	0.628	23.81	0.595	25.29	0.632	40.501	1.013	40	20	40	20	7	1	0	6	24	20	14	2	2	0	0	1	1	0	0	0	50	35	5	5	5	6	2
6241	O=C1Nc3ccc(N)cc3(C(=NC1)c2ccccc2)	20.88	0.652	21.48	0.671	22.25	0.695	32.03	1.001	32	19	34	21	14	2	0	12	29	13	15	3	1	0	0	0	0	0	0	0	40.625	46.875	9.375	3.125	0	4	0
6242	O=C(Oc1ccccc1)Nc2ccccc2	17.71	0.656	18.01	0.667	18.7	0.693	27.16	1.006	27	16	28	17	13	1	0	12	24	11	13	1	2	0	0	0	0	0	0	0	40.741	48.148	3.704	7.407	0	3	0
6243	O=C(NCCC)NS(=O)(=O)c1ccccc1	20.12	0.671	18.2	0.607	19.56	0.652	30.55	1.018	30	16	30	16	9	3	0	6	22	14	10	2	3	0	1	0	0	0	0	0	46.667	33.333	6.667	10	0	6	0
6244	O=C1C=COC(=C1(O))CC	11.63	0.646	10.93	0.607	11.39	0.633	18.51	1.028	18	10	18	10	3	3	0	0	13	8	7	0	3	0	0	0	0	0	0	0	44.444	38.889	0	16.667	0	3	0
6245	O=C(O)C=1Oc2ccccc2(C(=O)C=1)	15.8	0.79	13.84	0.692	14.08	0.704	20.96	1.048	20	14	21	15	9	3	0	6	21	6	10	0	4	0	0	0	0	0	0	0	30	50	0	20	0	4	0
6246	O=C2Nc1c(cc(cc1C)[N+](=O)[O-])C(=NC2)c3ccccc3	24.54	0.701	23.5	0.671	24.15	0.69	35.69	1.02	35	22	37	24	15	3	0	12	33	13	16	3	3	0	0	0	0	0	0	0	37.143	45.714	8.571	8.571	0	6	0
6247	Fc1nccnc1	8.16	0.816	6.69	0.669	6.69	0.669	10.591	1.059	10	7	10	7	6	0	0	6	10	3	4	2	0	0	0	1	0	0	0	0	30	40	20	0	10	3	1
6248	O=C1N(c3ccc(N)cc3(C(=NC1)c2ccccc2))C	22.04	0.63	23.08	0.659	24.01	0.686	34.91	0.997	35	20	37	22	14	2	0	12	30	15	16	3	1	0	0	0	0	0	0	0	42.857	45.714	8.571	2.857	0	4	0
6249	n1cccc2ccc(OC)cc12	13.22	0.63	13.9	0.662	14.49	0.69	20.95	0.998	21	12	22	13	11	0	0	11	18.5	9	10	1	1	0	0	0	0	0	0	0	42.857	47.619	4.762	4.762	0	2	0
6250	O=[N+]([O-])c2ccc1c(ccs1)c2	14.9	0.876	12.3	0.724	13.07	0.769	17.6	1.035	17	12	18	13	11	1	0	10	19	5	8	1	2	0	1	0	0	0	0	0	29.412	47.059	5.882	11.765	0	4	0
6251	n1onc(c1C)C	8.15	0.627	7.69	0.592	7.97	0.613	13.29	1.022	13	7	13	7	5	0	0	5	9.5	6	4	2	1	0	0	0	0	0	0	0	46.154	30.769	15.385	7.692	0	3	0
6252	O=C1Nc3ccc(cc3(C(=NC1)c2ccccc2[N+](=O)[O-]))[N+](=O)[O-]	27.13	0.798	23.31	0.686	23.53	0.692	35.69	1.05	34	24	36	26	16	4	0	12	36	10	15	4	5	0	0	0	0	0	0	0	29.412	44.118	11.765	14.706	0	9	0
6253	Oc1ccc(cc1(OC))C(O)CNC	16.36	0.564	16.72	0.577	17.67	0.609	29.25	1.009	29	14	29	14	6	0	0	6	17	15	10	1	3	0	0	0	0	0	0	0	51.724	34.483	3.448	10.345	0	4	0
6254	O=C(Oc1ccc(cc1)NC(=O)C)c2ccccc2(OC(=O)C)	26.02	0.685	24.74	0.651	25.57	0.673	38.91	1.024	38	23	39	24	15	3	0	12	33	15	17	1	5	0	0	0	0	0	0	0	39.474	44.737	2.632	13.158	0	6	0
6255	O=C2NN=C(c1ccccc1)c3ccccc23	18.47	0.684	18.89	0.7	19.49	0.722	27.05	1.002	27	17	29	19	14	2	0	12	27	10	14	2	1	0	0	0	0	0	0	0	37.037	51.852	7.407	3.704	0	3	0
6256	O=[N+]([O-])c1nccn1CCO	13.06	0.726	10.7	0.594	10.87	0.604	19.05	1.058	18	11	18	11	6	1	0	5	14.5	7	5	3	3	0	0	0	0	0	0	0	38.889	27.778	16.667	16.667	0	6	0
6257	O=C(Nc1ccc(c(c1)Cl)Cl)NCC(C)C	21.69	0.723	19.09	0.636	20.49	0.683	30.35	1.012	30	16	30	16	7	1	0	6	20	14	11	2	1	0	0	0	2	0	0	0	46.667	36.667	6.667	3.333	6.667	5	2
6258	O=S(=O)(Nc1ncnc(OC)c1(OC(C)C))c2ccc(N)cc2	28.11	0.686	25.29	0.617	26.77	0.653	41.96	1.023	41	23	42	24	14	2	0	12	32	18	14	4	4	0	1	0	0	0	0	0	43.902	34.146	9.756	9.756	0	9	0
6259	O=S(=O)(Nc1ncnc(OCC)c1(OC))c2ccc(N)cc2	26.95	0.709	23.69	0.623	25.01	0.658	39.08	1.028	38	22	39	23	14	2	0	12	31	16	13	4	4	0	1	0	0	0	0	0	42.105	34.211	10.526	10.526	0	9	0
6260	n1cc(nc2ccccc12)c3ccccc3	17.14	0.659	18.38	0.707	19.04	0.732	25.72	0.989	26	16	28	18	17	0	0	17	26.5	10	14	2	0	0	0	0	0	0	0	0	38.462	53.846	7.692	0	0	2	0
6261	c1cc(ccc1C2=CCN(C)CC2)Cl	17.24	0.616	17.89	0.639	19.18	0.685	27.59	0.985	28	14	29	15	7	1	0	6	19	14	12	1	0	0	0	0	1	0	0	0	50	42.857	3.571	0	3.571	2	1
6262	n1ccnc(N)c1	7.91	0.659	7.57	0.631	7.76	0.647	12.18	1.015	12	7	12	7	6	0	0	6	10	5	4	3	0	0	0	0	0	0	0	0	41.667	33.333	25	0	0	3	0
6263	n1cccnc1C	7.82	0.602	8.18	0.629	8.52	0.655	12.96	0.997	13	7	13	7	6	0	0	6	10	6	5	2	0	0	0	0	0	0	0	0	46.154	38.462	15.385	0	0	2	0
6264	O=C1N(C)C(C)CC1	9.38	0.494	10.5	0.553	11.25	0.592	18.83	0.991	19	8	19	8	1	1	0	0	9	11	6	1	1	0	0	0	0	0	0	0	57.895	31.579	5.263	5.263	0	2	0
6265	O=C1c4ccccc4(C(=NN)C1C(=O)C(c2ccccc2)c3ccccc3)	29.44	0.654	30.8	0.684	31.98	0.711	44.9	0.998	45	27	48	30	21	3	0	18	42	18	23	2	2	0	0	0	0	0	0	0	40	51.111	4.444	4.444	0	4	0
6266	C2(=C(C3(C1C(C(C(C1Cl)Cl)Cl)C2(C3(Cl)Cl)Cl)Cl)Cl)Cl	36.95	1.54	20.5	0.854	23.06	0.961	26.13	1.089	24	19	26	21	1	1	0	0	22	5	10	0	0	0	0	0	9	0	0	0	20.833	41.667	0	0	37.5	9	9
6267	O=C(O)C(c1ccc(c(F)c1)c2ccccc2)C	20.28	0.654	20.33	0.656	21.15	0.682	31.331	1.011	31	18	32	19	13	1	0	12	26	13	15	0	2	0	0	1	0	0	0	0	41.935	48.387	0	6.452	3.226	3	1
6268	O=S2(=O)(NC(=Nc1c(cc(cc12)Cl)Br)C)	25.75	1.226	15.67	0.746	17.04	0.811	22.14	1.054	21	15	22	16	9	3	0	6	22	6	8	2	2	0	1	0	1	1	0	0	28.571	38.095	9.524	9.524	9.524	7	2
6269	O=[N+]([O-])c2cc(ccc2(Nc1ccccc1))S(=O)(=O)Nc3ccccc3	30.7	0.749	27.7	0.676	29.01	0.708	41.98	1.024	41	26	43	28	21	3	0	18	40	15	18	3	4	0	1	0	0	0	0	0	36.585	43.902	7.317	9.756	0	8	0
6270	O=C1c2ccccc2(C(=O)N1P(OCC)(OCC)=S)	24.86	0.753	21.2	0.642	23.45	0.711	33.64	1.019	33	19	34	20	9	3	0	6	26	14	12	1	4	1	1	0	0	0	0	0	42.424	36.364	3.03	12.121	0	7	0
6271	Nc1ccc(c(N)c1)Cl	11.85	0.741	10.48	0.655	11.14	0.696	16.17	1.011	16	9	16	9	6	0	0	6	12	7	6	2	0	0	0	0	1	0	0	0	43.75	37.5	12.5	0	6.25	3	1
6272	n2nc1ccccc1c(N)c2	12.07	0.671	12.17	0.676	12.52	0.696	18.06	1.003	18	11	19	12	11	0	0	11	17.5	7	8	3	0	0	0	0	0	0	0	0	38.889	44.444	16.667	0	0	3	0
6273	C=CCCBr	11.21	0.934	7.48	0.623	8.39	0.699	11.75	0.979	12	5	11	4	1	1	0	0	5	7	4	0	0	0	0	0	0	1	0	0	58.333	33.333	0	0	8.333	1	1
6274	O=C(N)c1nc2ccccc2(nc1)	14.4	0.72	13.68	0.684	13.97	0.699	20.39	1.02	20	13	21	14	12	1	0	11	20.5	7	9	3	1	0	0	0	0	0	0	0	35	45	15	5	0	4	0
6275	O=S(=O)(NC)c1ccccc1	14.22	0.711	12.5	0.625	13.59	0.68	20.36	1.018	20	11	20	11	8	2	0	6	16	9	7	1	2	0	1	0	0	0	0	0	45	35	5	10	0	4	0
6276	Nc1ccc2[nH]ccc2(c1)	10.98	0.61	11.78	0.654	12.28	0.682	17.84	0.991	18	10	19	11	10	0	0	10	16	8	8	2	0	0	0	0	0	0	0	0	44.444	44.444	11.111	0	0	2	0
6277	C(C=CC)=CC	6.8	0.425	9	0.562	9.8	0.613	15.4	0.963	16	6	15	5	2	2	0	0	7	10	6	0	0	0	0	0	0	0	0	0	62.5	37.5	0	0	0	0	0
6278	O=[N+]([O-])c1nc([nH]c1)[N+](=O)[O-]	13.16	1.012	8.4	0.646	8.04	0.618	14.84	1.142	13	11	13	11	7	2	0	5	15.5	2	3	4	4	0	0	0	0	0	0	0	15.385	23.077	30.769	30.769	0	8	0
6279	O=[N+]([O-])c1nc(n(c1)C)[N+](=O)[O-]	14.32	0.895	10	0.625	9.8	0.612	17.72	1.107	16	12	16	12	7	2	0	5	16.5	4	4	4	4	0	0	0	0	0	0	0	25	25	25	25	0	8	0
6280	O=C(Nc1ccccc1(F))Cc2ccccc2	19.04	0.657	19.21	0.662	19.94	0.688	29.221	1.008	29	17	30	18	13	1	0	12	25	12	14	1	1	0	0	1	0	0	0	0	41.379	48.276	3.448	3.448	3.448	3	1
6281	O=C(Nc1cccc(F)c1)Cc2ccccc2	19.04	0.657	19.21	0.662	19.94	0.688	29.221	1.008	29	17	30	18	13	1	0	12	25	12	14	1	1	0	0	1	0	0	0	0	41.379	48.276	3.448	3.448	3.448	3	1
6282	O=C(Nc1ccc(F)cc1)Cc2ccccc2	19.04	0.657	19.21	0.662	19.94	0.688	29.221	1.008	29	17	30	18	13	1	0	12	25	12	14	1	1	0	0	1	0	0	0	0	41.379	48.276	3.448	3.448	3.448	3	1
6283	O=C(Nc1ccncc1)C	11.31	0.628	11.29	0.627	11.73	0.652	18.17	1.009	18	10	18	10	7	1	0	6	14	8	7	2	1	0	0	0	0	0	0	0	44.444	38.889	11.111	5.556	0	3	0
6284	O=C(Nc1ncccc1)C	11.31	0.628	11.29	0.627	11.73	0.652	18.17	1.009	18	10	18	10	7	1	0	6	14	8	7	2	1	0	0	0	0	0	0	0	44.444	38.889	11.111	5.556	0	3	0
6285	O=C(Nc1ccccc1C(=O)C)C	14.71	0.613	15.01	0.625	15.7	0.654	24.16	1.007	24	13	24	13	8	2	0	6	18	11	10	1	2	0	0	0	0	0	0	0	45.833	41.667	4.167	8.333	0	3	0
6286	O=C(Nc1ccccc1)C2=C(OCCS2)C	19.54	0.674	18.7	0.645	20.11	0.693	29.12	1.004	29	16	30	17	8	2	0	6	22	13	12	1	2	0	1	0	0	0	0	0	44.828	41.379	3.448	6.897	0	4	0
6287	OCC2CC1CCC2(C1)	10.45	0.454	12.71	0.553	13.77	0.599	22.49	0.978	23	9	24	10	0	0	0	0	10	14	8	0	1	0	0	0	0	0	0	0	60.87	34.783	0	4.348	0	1	0
6288	O=C(O)C4N3C(=O)C(NC(=O)c1c(noc1C)c2c(F)cccc2Cl)C3SC4(C)(C)	37.72	0.803	31.22	0.664	32.77	0.697	48.911	1.041	47	30	50	33	14	3	0	11	41.5	17	19	3	5	0	1	1	1	0	0	0	36.17	40.426	6.383	10.638	4.255	11	2
6289	O=C(O)CONC(=O)c1ccccc1	16.21	0.705	14.43	0.627	14.84	0.645	23.94	1.041	23	14	23	14	8	2	0	6	19	9	9	1	4	0	0	0	0	0	0	0	39.13	39.13	4.348	17.391	0	5	0
6290	O=C(OC)CNC(=O)c1ccc(N)cc1	17.29	0.64	16.51	0.611	17.15	0.635	27.59	1.022	27	15	27	15	8	2	0	6	20	12	10	2	3	0	0	0	0	0	0	0	44.444	37.037	7.407	11.111	0	5	0
6291	O=C(Nc1ccccc1)C2=C(OCCS2(=O)(=O))C	22.2	0.716	19.72	0.636	21.01	0.678	31.78	1.025	31	18	32	19	10	4	0	6	26	13	12	1	4	0	1	0	0	0	0	0	41.935	38.71	3.226	12.903	0	6	0
6292	n1cccc2cc(OC)ccc12	13.22	0.63	13.9	0.662	14.49	0.69	20.95	0.998	21	12	22	13	11	0	0	11	18.5	9	10	1	1	0	0	0	0	0	0	0	42.857	47.619	4.762	4.762	0	2	0
6293	OCCCCc1ccncc1	12.54	0.523	14.1	0.588	15.01	0.625	23.71	0.988	24	11	24	11	6	0	0	6	14	13	9	1	1	0	0	0	0	0	0	0	54.167	37.5	4.167	4.167	0	2	0
6294	n1cnc(OC)cc1OC	11.64	0.647	10.8	0.6	11.18	0.621	18.5	1.028	18	10	18	10	6	0	0	6	13	8	6	2	2	0	0	0	0	0	0	0	44.444	33.333	11.111	11.111	0	4	0
6295	OCC2OC(OC1CCCCC1)C(O)C(O)C2(O)	21.74	0.543	21.66	0.542	23.06	0.576	40.66	1.016	40	18	41	19	0	0	0	0	19	22	12	0	6	0	0	0	0	0	0	0	55	30	0	15	0	6	0
6296	N#CSc1ccccc1	11.24	0.803	10.28	0.734	11.17	0.798	13.94	0.996	14	9	14	9	7	0	1	6	14	5	7	1	0	0	1	0	0	0	0	0	35.714	50	7.143	0	0	2	0
6297	O=C(OCC)C(=Cc1ccccc1)C(=O)OCC	20.6	0.606	20.84	0.613	21.88	0.644	34.36	1.011	34	18	34	18	9	3	0	6	24	16	14	0	4	0	0	0	0	0	0	0	47.059	41.176	0	11.765	0	4	0
6298	C=CCSc1ccccc1	12.47	0.624	13.09	0.655	14.45	0.723	19.48	0.974	20	10	20	10	7	1	0	6	14	10	9	0	0	0	1	0	0	0	0	0	50	45	0	0	0	1	0
6299	O=C1OCC(=C1)C5CCC6(O)(C7CCC4CC(OC3OC(C)C(OC2OC(C)C(O)C(O)C2)C(O)C3)CCC4(C)C7(CC(O)C56(C)))	53.95	0.539	56.81	0.568	60.47	0.605	100.39	1.004	100	46	106	52	2	2	0	0	54	54	35	0	11	0	0	0	0	0	0	0	54	35	0	11	0	11	0
6300	O=C1OCC(C1)C6CCC7(O)(C8CCC5CC(OC4OC(C)C(OC3OC(C)C(OC2OC(C)C(O)C(O)C2)C(O)C3)C(O)C4)CCC5(C)C8(CC(O)C67(C)))	64.9	0.536	67.94	0.561	72.38	0.598	121.66	1.005	121	55	128	62	1	1	0	0	63	66	41	0	14	0	0	0	0	0	0	0	54.545	33.884	0	11.57	0	14	0
6301	O=C2ON(c1ccccc1)C(=O)C2	14.72	0.736	13.32	0.666	13.63	0.681	20.73	1.036	20	13	21	14	8	2	0	6	19	7	9	1	3	0	0	0	0	0	0	0	35	45	5	15	0	4	0
6302	O=[N+]([O-])c1cc(N)ccc1(N)	12.73	0.707	11.19	0.622	11.42	0.634	18.72	1.04	18	11	18	11	7	1	0	6	15	7	6	3	2	0	0	0	0	0	0	0	38.889	33.333	16.667	11.111	0	5	0
6303	O=C1c2ccccc2(N=CN1(O))	13.48	0.749	12.2	0.678	12.42	0.69	18.62	1.034	18	12	19	13	8	2	0	6	18	6	8	2	2	0	0	0	0	0	0	0	33.333	44.444	11.111	11.111	0	4	0
